cycle,leg,nom_x,nom_y,on,stone_idx,ix,iy,cx,cy,top_z,role,dz_prev,marginal,infeasible
10,HL,2.3261,0.1424,stone,20,6,1,2.2354,0.2622,0.2155,path,0.0088,0,0
10,FL,2.8094,0.1412,stone,23,9,1,2.8785,0.0373,0.2363,path,-0.0042,0,0
11,HR,2.4558,-0.1419,stone,6,6,0,2.3940,-0.0175,0.2321,path,0.0237,0,0
11,FR,2.8809,-0.1415,stone,8,8,0,2.7984,-0.0147,0.2388,path,-0.0032,0,0
11,HL,2.5661,0.1424,stone,21,7,1,2.4748,0.0313,0.2405,path,0.0250,0,0
11,FL,3.0494,0.1412,stone,24,10,1,3.0872,0.2738,0.2234,path,-0.0129,0,0
12,HR,2.6958,-0.1419,stone,8,8,0,2.7984,-0.0147,0.2388,path,0.0068,0,0
12,FR,3.1209,-0.1415,stone,9,9,0,3.0439,-0.2453,0.2261,path,-0.0128,0,0
12,HL,2.8061,0.1424,stone,23,9,1,2.8785,0.0373,0.2363,path,-0.0042,0,0
12,FL,3.2894,0.1412,stone,25,11,1,3.2696,0.0204,0.2224,path,-0.0010,0,0
13,HR,2.9358,-0.1419,stone,9,9,0,3.0439,-0.2453,0.2261,path,-0.0128,0,0
13,FR,3.3609,-0.1415,stone,10,10,0,3.2866,-0.0336,0.2239,path,-0.0022,0,0
13,HL,3.0461,0.1424,stone,24,10,1,3.0872,0.2738,0.2234,path,-0.0129,0,0
13,FL,3.5294,0.1412,stone,26,12,1,3.4767,0.2447,0.2404,path,0.0180,0,0
14,HR,3.1758,-0.1419,stone,10,10,0,3.2866,-0.0336,0.2239,path,-0.0022,0,0
14,FR,3.6009,-0.1415,stone,11,11,0,3.5086,-0.2548,0.2432,path,0.0193,0,0
14,HL,3.2861,0.1424,stone,25,11,1,3.2696,0.0204,0.2224,path,-0.0010,0,0
14,FL,3.7694,0.1412,stone,27,13,1,3.7088,0.0352,0.2301,path,-0.0103,0,0
15,HR,3.4158,-0.1419,stone,11,11,0,3.5086,-0.2548,0.2432,path,0.0193,0,0
15,FR,3.8409,-0.1415,stone,13,13,0,3.9239,-0.2619,0.2114,path,-0.0317,0,0
15,HL,3.5261,0.1424,stone,26,12,1,3.4767,0.2447,0.2404,path,0.0180,0,0
15,FL,4.0094,0.1412,stone,29,-1,2,4.1755,0.1718,0.4248,trap,0.1947,1,1
16,HR,3.6558,-0.1419,stone,12,12,0,3.7115,-0.0240,0.2299,path,-0.0133,0,0
16,FR,4.0809,-0.1415,stone,30,-1,2,4.1758,-0.1419,0.5500,trap,0.3386,1,1
16,HL,3.7661,0.1424,stone,27,13,1,3.7088,0.0352,0.2301,path,-0.0103,0,0
16,FL,4.2494,0.1412,stone,29,-1,2,4.1755,0.1718,0.4248,trap,0.0000,0,0
17,HR,3.8958,-0.1419,stone,13,13,0,3.9239,-0.2619,0.2114,path,-0.0184,0,0
17,HL,4.0061,0.1424,stone,29,-1,2,4.1755,0.1718,0.4248,trap,0.1947,1,1
18,HR,4.1358,-0.1419,stone,30,-1,2,4.1758,-0.1419,0.5500,trap,0.3386,1,1
18,HL,4.2461,0.1424,stone,29,-1,2,4.1755,0.1718,0.4248,trap,0.0000,0,0
