cycle,leg,nom_x,nom_y,on,stone_idx,ix,iy,cx,cy,top_z,role,dz_prev,marginal,infeasible
10,HL,2.3261,0.1424,stone,24,7,1,2.3954,-0.0054,0.2559,path,0.0100,0,0
10,FL,2.8094,0.1412,stone,10,10,0,2.7700,-0.0016,0.2556,path,-0.0013,0,0
11,HR,2.4558,-0.1419,stone,8,8,0,2.3868,-0.0197,0.2558,path,0.0028,0,0
11,FR,2.8809,-0.1415,stone,11,11,0,2.9683,-0.2783,0.2457,path,-0.0113,0,0
11,HL,2.5661,0.1424,stone,25,8,1,2.5839,0.2726,0.2569,path,0.0010,0,0
11,FL,3.0494,0.1412,stone,28,11,1,3.1439,0.0132,0.2319,path,-0.0237,0,0
12,HR,2.6958,-0.1419,stone,26,9,1,2.7660,-0.0079,0.2557,path,-0.0002,0,0
12,FR,3.1209,-0.1415,stone,12,12,0,3.1787,-0.0037,0.2291,path,-0.0166,0,0
12,HL,2.8061,0.1424,stone,10,10,0,2.7700,-0.0016,0.2556,path,-0.0013,0,0
12,FL,3.2894,0.1412,stone,29,12,1,3.3367,0.2860,0.2150,path,-0.0169,0,0
13,HR,2.9358,-0.1419,stone,11,11,0,2.9683,-0.2783,0.2457,path,-0.0099,0,0
13,FR,3.3609,-0.1415,stone,13,13,0,3.3616,-0.2642,0.2127,path,-0.0164,0,0
13,HL,3.0461,0.1424,stone,28,11,1,3.1439,0.0132,0.2319,path,-0.0237,0,0
13,FL,3.5294,0.1412,stone,14,14,0,3.5425,0.0080,0.1962,path,-0.0188,0,0
14,HR,3.1758,-0.1419,stone,12,12,0,3.1787,-0.0037,0.2291,path,-0.0166,0,0
14,FR,3.6009,-0.1415,stone,30,13,1,3.5322,0.0024,0.1972,path,-0.0156,0,0
14,HL,3.2861,0.1424,stone,29,12,1,3.3367,0.2860,0.2150,path,-0.0169,0,0
14,FL,3.7694,0.1412,stone,31,14,1,3.7273,0.2877,0.1889,path,-0.0073,0,0
15,HR,3.4158,-0.1419,stone,13,13,0,3.3616,-0.2642,0.2127,path,-0.0164,0,0
15,FR,3.8409,-0.1415,stone,36,-1,2,3.9417,-0.2528,0.4102,trap,0.2130,1,1
15,HL,3.5261,0.1424,stone,14,14,0,3.5425,0.0080,0.1962,path,-0.0188,0,0
15,FL,4.0094,0.1412,stone,35,-1,2,4.0094,0.2212,0.4071,trap,0.2182,1,1
16,HR,3.6558,-0.1419,stone,15,15,0,3.7268,-0.2758,0.1889,path,-0.0238,0,0
16,FR,4.0809,-0.1415,stone,34,-1,2,4.1558,-0.1419,0.5500,trap,0.1398,1,0
16,HL,3.7661,0.1424,stone,31,14,1,3.7273,0.2877,0.1889,path,-0.0073,0,0
16,FL,4.2494,0.1412,stone,33,-1,2,4.1755,0.1105,0.3808,trap,-0.0263,0,0
17,HR,3.8958,-0.1419,stone,36,-1,2,3.9417,-0.2528,0.4102,trap,0.2212,1,1
17,HL,4.0061,0.1424,stone,35,-1,2,4.0094,0.2212,0.4071,trap,0.2182,1,1
18,HR,4.1358,-0.1419,stone,34,-1,2,4.1558,-0.1419,0.5500,trap,0.1398,1,0
18,HL,4.2461,0.1424,stone,33,-1,2,4.1755,0.1105,0.3808,trap,-0.0263,0,0
