# D1 OCS2 DTC reference | source=ocs2_rollout primary=fk stair_rise=0.05 lane_y=-3.6 comH=0.5
# frames: world=MuJoCo(x fwd,z up); rel=yaw-only base (Rz(-yaw)*(foot-base), z=foot_z-base_z)
# primary foothold = OCS2 FK foot (dynamically feasible) if primary=fk; region_*=terrain-snap sanity; st=stance valid=region_valid
base_x,base_y,base_z,base_pitch,base_yaw,FL_wx,FL_wy,FL_wz,FL_rx,FL_ry,FL_rz,FL_fkx,FL_fky,FL_fkz,FL_regx,FL_regy,FL_regz,FL_st,FL_valid,FR_wx,FR_wy,FR_wz,FR_rx,FR_ry,FR_rz,FR_fkx,FR_fky,FR_fkz,FR_regx,FR_regy,FR_regz,FR_st,FR_valid,HL_wx,HL_wy,HL_wz,HL_rx,HL_ry,HL_rz,HL_fkx,HL_fky,HL_fkz,HL_regx,HL_regy,HL_regz,HL_st,HL_valid,HR_wx,HR_wy,HR_wz,HR_rx,HR_ry,HR_rz,HR_fkx,HR_fky,HR_fkz,HR_regx,HR_regy,HR_regz,HR_st,HR_valid
3.1669,-3.5987,0.8319,-0.0009,-0.0015,3.5030,-3.4389,0.3703,0.3359,0.1603,-0.4616,3.5030,-3.4389,0.3703,3.6435,-3.4618,0.3000,0,1,3.5102,-3.7511,0.3166,0.3435,-0.1519,-0.5153,3.5102,-3.7511,0.3166,3.5671,-3.7368,0.3000,1,1,2.9417,-3.4553,0.3185,-0.2254,0.1431,-0.5134,2.9417,-3.4553,0.3185,3.0089,-3.4610,0.3000,1,1,2.9362,-3.7537,0.3601,-0.2305,-0.1553,-0.4718,2.9362,-3.7537,0.3601,3.0845,-3.7360,0.3000,0,1
3.1709,-3.5986,0.8322,-0.0026,-0.0019,3.5126,-3.4376,0.3814,0.3414,0.1616,-0.4508,3.5126,-3.4376,0.3814,3.6475,-3.4618,0.3000,0,1,3.5102,-3.7511,0.3165,0.3396,-0.1519,-0.5157,3.5102,-3.7511,0.3165,3.5690,-3.7368,0.3000,1,1,2.9417,-3.4553,0.3185,-0.2295,0.1429,-0.5137,2.9417,-3.4553,0.3185,3.0109,-3.4608,0.3000,1,1,2.9455,-3.7546,0.3692,-0.2251,-0.1564,-0.4630,2.9455,-3.7546,0.3692,3.0884,-3.7358,0.3000,0,1
3.1748,-3.5986,0.8324,-0.0040,-0.0022,3.5214,-3.4368,0.3895,0.3462,0.1626,-0.4429,3.5214,-3.4368,0.3895,3.6515,-3.4619,0.3000,0,1,3.5102,-3.7511,0.3165,0.3357,-0.1518,-0.5159,3.5102,-3.7511,0.3165,3.5709,-3.7369,0.3000,1,1,2.9417,-3.4553,0.3185,-0.2334,0.1428,-0.5139,2.9417,-3.4553,0.3185,3.0129,-3.4607,0.3000,1,1,2.9540,-3.7552,0.3767,-0.2205,-0.1571,-0.4557,2.9540,-3.7552,0.3767,3.0923,-3.7357,0.3000,0,1
3.1787,-3.5985,0.8325,-0.0050,-0.0024,3.5298,-3.4366,0.3935,0.3507,0.1627,-0.4390,3.5298,-3.4366,0.3935,3.6554,-3.4619,0.3000,0,1,3.5102,-3.7511,0.3165,0.3319,-0.1518,-0.5160,3.5102,-3.7511,0.3165,3.5727,-3.7369,0.3000,1,1,2.9417,-3.4553,0.3185,-0.2373,0.1426,-0.5140,2.9417,-3.4553,0.3185,3.0148,-3.4606,0.3000,1,1,2.9614,-3.7553,0.3805,-0.2169,-0.1573,-0.4520,2.9614,-3.7553,0.3805,3.0961,-3.7356,0.3000,0,1
3.1825,-3.5986,0.8324,-0.0054,-0.0025,3.5379,-3.4368,0.3924,0.3550,0.1627,-0.4400,3.5379,-3.4368,0.3924,3.6592,-3.4620,0.3000,0,1,3.5103,-3.7511,0.3165,0.3282,-0.1517,-0.5159,3.5103,-3.7511,0.3165,3.5745,-3.7370,0.3000,1,1,2.9417,-3.4553,0.3185,-0.2412,0.1427,-0.5139,2.9417,-3.4553,0.3185,3.0166,-3.4606,0.3000,1,1,2.9683,-3.7551,0.3793,-0.2138,-0.1570,-0.4531,2.9683,-3.7551,0.3793,3.0999,-3.7356,0.3000,0,1
3.1863,-3.5986,0.8322,-0.0054,-0.0025,3.5458,-3.4375,0.3866,0.3591,0.1620,-0.4456,3.5458,-3.4375,0.3866,3.6630,-3.4621,0.3000,0,1,3.5103,-3.7511,0.3165,0.3244,-0.1517,-0.5157,3.5103,-3.7511,0.3165,3.5763,-3.7371,0.3000,1,1,2.9418,-3.4553,0.3185,-0.2449,0.1427,-0.5137,2.9418,-3.4553,0.3185,3.0184,-3.4607,0.3000,1,1,2.9751,-3.7547,0.3736,-0.2108,-0.1566,-0.4586,2.9751,-3.7547,0.3736,3.1037,-3.7357,0.3000,0,1
3.1901,-3.5987,0.8319,-0.0047,-0.0025,3.5529,-3.4386,0.3775,0.3624,0.1610,-0.4544,3.5529,-3.4386,0.3775,3.6668,-3.4622,0.3000,0,1,3.5103,-3.7511,0.3166,0.3206,-0.1516,-0.5153,3.5103,-3.7511,0.3166,3.5781,-3.7372,0.3000,1,1,2.9418,-3.4553,0.3185,-0.2487,0.1428,-0.5134,2.9418,-3.4553,0.3185,3.0202,-3.4608,0.3000,1,1,2.9808,-3.7540,0.3647,-0.2089,-0.1558,-0.4672,2.9808,-3.7540,0.3647,3.1075,-3.7358,0.3000,0,1
3.1939,-3.5989,0.8315,-0.0036,-0.0023,3.5599,-3.4402,0.3662,0.3656,0.1595,-0.4653,3.5599,-3.4402,0.3662,3.6706,-3.4623,0.3000,0,1,3.5104,-3.7511,0.3166,0.3168,-0.1515,-0.5149,3.5104,-3.7511,0.3166,3.5799,-3.7373,0.3000,1,1,2.9418,-3.4553,0.3184,-0.2524,0.1430,-0.5131,2.9418,-3.4553,0.3184,3.0220,-3.4610,0.3000,1,1,2.9867,-3.7531,0.3553,-0.2068,-0.1547,-0.4762,2.9867,-3.7531,0.3553,3.1113,-3.7360,0.3000,0,1
3.1977,-3.5991,0.8311,-0.0019,-0.0021,3.5642,-3.4420,0.3542,0.3662,0.1579,-0.4769,3.5642,-3.4420,0.3542,3.6744,-3.4624,0.3000,0,1,3.5104,-3.7511,0.3167,0.3130,-0.1513,-0.5144,3.5104,-3.7511,0.3167,3.5818,-3.7374,0.3000,1,1,2.9419,-3.4553,0.3184,-0.2561,0.1433,-0.5127,2.9419,-3.4553,0.3184,3.0238,-3.4612,0.3000,1,1,2.9906,-3.7517,0.3464,-0.2068,-0.1530,-0.4847,2.9906,-3.7517,0.3464,3.1152,-3.7362,0.3000,0,1
3.2016,-3.5993,0.8307,0.0001,-0.0018,3.5703,-3.4440,0.3424,0.3684,0.1560,-0.4883,3.5703,-3.4440,0.3424,3.6783,-3.4625,0.3000,0,1,3.5105,-3.7511,0.3167,0.3092,-0.1512,-0.5140,3.5105,-3.7511,0.3167,3.5838,-3.7375,0.3000,1,1,2.9420,-3.4553,0.3184,-0.2599,0.1435,-0.5123,2.9420,-3.4553,0.3184,3.0257,-3.4614,0.3000,1,1,2.9953,-3.7503,0.3393,-0.2060,-0.1514,-0.4914,2.9953,-3.7503,0.3393,3.1192,-3.7364,0.3000,0,1
3.2057,-3.5995,0.8304,0.0025,-0.0015,3.5744,-3.4460,0.3314,0.3685,0.1541,-0.4990,3.5744,-3.4460,0.3314,3.6822,-3.4625,0.3000,0,1,3.5106,-3.7511,0.3167,0.3051,-0.1511,-0.5137,3.5106,-3.7511,0.3167,3.5858,-3.7375,0.3000,1,1,2.9420,-3.4552,0.3184,-0.2639,0.1439,-0.5120,2.9420,-3.4552,0.3184,3.0276,-3.4617,0.3000,1,1,3.0009,-3.7484,0.3325,-0.2046,-0.1492,-0.4979,3.0009,-3.7484,0.3325,3.1232,-3.7367,0.3000,0,1
3.2098,-3.5997,0.8302,0.0053,-0.0010,3.5783,-3.4477,0.3222,0.3683,0.1524,-0.5080,3.5783,-3.4477,0.3222,3.6863,-3.4626,0.3000,0,1,3.5106,-3.7510,0.3168,0.3010,-0.1510,-0.5134,3.5106,-3.7510,0.3168,3.5881,-3.7376,0.3000,1,1,2.9421,-3.4552,0.3184,-0.2678,0.1442,-0.5118,2.9421,-3.4552,0.3184,3.0297,-3.4620,0.3000,1,1,3.0055,-3.7465,0.3257,-0.2042,-0.1470,-0.5045,3.0055,-3.7465,0.3257,3.1275,-3.7370,0.3000,0,1
3.2163,-3.6000,0.8302,0.0097,-0.0002,3.5825,-3.4489,0.3158,0.3662,0.1512,-0.5144,3.5825,-3.4489,0.3158,3.6906,-3.4626,0.3000,0,1,3.5163,-3.7516,0.3183,0.3000,-0.1515,-0.5119,3.5163,-3.7516,0.3183,3.5904,-3.7376,0.3000,1,1,2.9469,-3.4545,0.3199,-0.2694,0.1454,-0.5103,2.9469,-3.4545,0.3199,3.0320,-3.4623,0.3000,1,1,3.0116,-3.7442,0.3199,-0.2047,-0.1442,-0.5103,3.0116,-3.7442,0.3199,3.1318,-3.7373,0.3000,0,1
3.2187,-3.6002,0.8303,0.0111,0.0001,3.5822,-3.4489,0.3157,0.3635,0.1513,-0.5146,3.5822,-3.4489,0.3157,3.6279,-3.4626,0.3000,1,1,3.5227,-3.7526,0.3215,0.3040,-0.1524,-0.5088,3.5227,-3.7526,0.3215,3.6949,-3.7376,0.3000,0,1,2.9520,-3.4535,0.3233,-0.2667,0.1467,-0.5070,2.9520,-3.4535,0.3233,3.1363,-3.4627,0.3000,0,1,3.0114,-3.7442,0.3202,-0.2073,-0.1440,-0.5101,3.0114,-3.7442,0.3202,3.0693,-3.7377,0.3000,1,1
3.2228,-3.6003,0.8305,0.0121,0.0007,3.5820,-3.4488,0.3156,0.3593,0.1512,-0.5149,3.5820,-3.4488,0.3156,3.6301,-3.4626,0.3000,1,1,3.5348,-3.7547,0.3287,0.3119,-0.1546,-0.5018,3.5348,-3.7547,0.3287,3.6993,-3.7376,0.3000,0,1,2.9615,-3.4512,0.3312,-0.2612,0.1493,-0.4993,2.9615,-3.4512,0.3312,3.1405,-3.4630,0.3000,0,1,3.0112,-3.7442,0.3203,-0.2117,-0.1438,-0.5102,3.0112,-3.7442,0.3203,3.0717,-3.7380,0.3000,1,1
3.2271,-3.6005,0.8309,0.0118,0.0012,3.5819,-3.4489,0.3155,0.3550,0.1512,-0.5154,3.5819,-3.4489,0.3155,3.6323,-3.4625,0.3000,1,1,3.5474,-3.7570,0.3387,0.3201,-0.1569,-0.4922,3.5474,-3.7570,0.3387,3.7036,-3.7375,0.3000,0,1,2.9719,-3.4488,0.3417,-0.2550,0.1520,-0.4892,2.9719,-3.4488,0.3417,3.1447,-3.4632,0.3000,0,1,3.0111,-3.7442,0.3203,-0.2162,-0.1434,-0.5106,3.0111,-3.7442,0.3203,3.0740,-3.7382,0.3000,1,1
3.2313,-3.6007,0.8313,0.0107,0.0017,3.5818,-3.4489,0.3155,0.3508,0.1512,-0.5158,3.5818,-3.4489,0.3155,3.6344,-3.4625,0.3000,1,1,3.5593,-3.7593,0.3513,0.3277,-0.1592,-0.4800,3.5593,-3.7593,0.3513,3.7079,-3.7375,0.3000,0,1,2.9830,-3.4469,0.3522,-0.2480,0.1542,-0.4791,2.9830,-3.4469,0.3522,3.1488,-3.4635,0.3000,0,1,3.0110,-3.7442,0.3203,-0.2205,-0.1431,-0.5110,3.0110,-3.7442,0.3203,3.0763,-3.7385,0.3000,1,1
3.2354,-3.6008,0.8317,0.0090,0.0021,3.5817,-3.4488,0.3154,0.3466,0.1513,-0.5163,3.5817,-3.4488,0.3154,3.6365,-3.4625,0.3000,1,1,3.5703,-3.7613,0.3643,0.3346,-0.1612,-0.4674,3.5703,-3.7613,0.3643,3.7121,-3.7375,0.3000,0,1,2.9931,-3.4455,0.3609,-0.2420,0.1558,-0.4708,2.9931,-3.4455,0.3609,3.1529,-3.4637,0.3000,0,1,3.0110,-3.7441,0.3203,-0.2247,-0.1428,-0.5114,3.0110,-3.7441,0.3203,3.0785,-3.7387,0.3000,1,1
3.2394,-3.6009,0.8321,0.0072,0.0025,3.5817,-3.4488,0.3154,0.3427,0.1512,-0.5167,3.5817,-3.4488,0.3154,3.6385,-3.4624,0.3000,1,1,3.5803,-3.7629,0.3764,0.3405,-0.1629,-0.4557,3.5803,-3.7629,0.3764,3.7162,-3.7374,0.3000,0,1,3.0032,-3.4444,0.3698,-0.2358,0.1571,-0.4623,3.0032,-3.4444,0.3698,3.1569,-3.4638,0.3000,0,1,3.0109,-3.7441,0.3203,-0.2289,-0.1426,-0.5118,3.0109,-3.7441,0.3203,3.0806,-3.7388,0.3000,1,1
3.2434,-3.6009,0.8324,0.0055,0.0028,3.5817,-3.4488,0.3153,0.3387,0.1512,-0.5171,3.5817,-3.4488,0.3153,3.6404,-3.4624,0.3000,1,1,3.5892,-3.7638,0.3861,0.3453,-0.1639,-0.4463,3.5892,-3.7638,0.3861,3.7202,-3.7374,0.3000,0,1,3.0126,-3.4436,0.3776,-0.2304,0.1579,-0.4548,3.0126,-3.4436,0.3776,3.1608,-3.4639,0.3000,0,1,3.0109,-3.7441,0.3203,-0.2329,-0.1425,-0.5121,3.0109,-3.7441,0.3203,3.0826,-3.7389,0.3000,1,1
3.2473,-3.6009,0.8326,0.0042,0.0030,3.5817,-3.4488,0.3153,0.3349,0.1511,-0.5173,3.5817,-3.4488,0.3153,3.6423,-3.4623,0.3000,1,1,3.5977,-3.7643,0.3923,0.3499,-0.1645,-0.4403,3.5977,-3.7643,0.3923,3.7241,-3.7373,0.3000,0,1,3.0208,-3.4432,0.3832,-0.2260,0.1584,-0.4494,3.0208,-3.4432,0.3832,3.1647,-3.4640,0.3000,0,1,3.0109,-3.7441,0.3203,-0.2368,-0.1425,-0.5123,3.0109,-3.7441,0.3203,3.0845,-3.7390,0.3000,1,1
3.2512,-3.6009,0.8326,0.0034,0.0031,3.5817,-3.4488,0.3153,0.3310,0.1511,-0.5173,3.5817,-3.4488,0.3153,3.6441,-3.4622,0.3000,1,1,3.6059,-3.7642,0.3938,0.3542,-0.1644,-0.4388,3.6059,-3.7642,0.3938,3.7280,-3.7372,0.3000,0,1,3.0283,-3.4433,0.3846,-0.2224,0.1583,-0.4480,3.0283,-3.4433,0.3846,3.1685,-3.4640,0.3000,0,1,3.0109,-3.7441,0.3202,-0.2407,-0.1425,-0.5124,3.0109,-3.7441,0.3202,3.0864,-3.7390,0.3000,1,1
3.2550,-3.6008,0.8325,0.0031,0.0031,3.5817,-3.4488,0.3153,0.3272,0.1510,-0.5172,3.5817,-3.4488,0.3153,3.6459,-3.4622,0.3000,1,1,3.6139,-3.7637,0.3902,0.3584,-0.1640,-0.4423,3.6139,-3.7637,0.3902,3.7318,-3.7372,0.3000,0,1,3.0353,-3.4436,0.3810,-0.2192,0.1579,-0.4515,3.0353,-3.4436,0.3810,3.1723,-3.4639,0.3000,0,1,3.0109,-3.7441,0.3202,-0.2445,-0.1425,-0.5123,3.0109,-3.7441,0.3202,3.0882,-3.7389,0.3000,1,1
3.2587,-3.6007,0.8322,0.0034,0.0030,3.5818,-3.4488,0.3154,0.3236,0.1509,-0.5168,3.5818,-3.4488,0.3154,3.6477,-3.4621,0.3000,1,1,3.6213,-3.7628,0.3826,0.3621,-0.1632,-0.4496,3.6213,-3.7628,0.3826,3.7355,-3.7371,0.3000,0,1,3.0418,-3.4442,0.3735,-0.2164,0.1571,-0.4587,3.0418,-3.4442,0.3735,3.1761,-3.4638,0.3000,0,1,3.0110,-3.7441,0.3202,-0.2481,-0.1427,-0.5120,3.0110,-3.7441,0.3202,3.0899,-3.7388,0.3000,1,1
3.2625,-3.6006,0.8319,0.0042,0.0029,3.5818,-3.4488,0.3154,0.3197,0.1509,-0.5165,3.5818,-3.4488,0.3154,3.6495,-3.4620,0.3000,1,1,3.6282,-3.7615,0.3722,0.3652,-0.1620,-0.4597,3.6282,-3.7615,0.3722,3.7393,-3.7370,0.3000,0,1,3.0487,-3.4451,0.3645,-0.2133,0.1561,-0.4674,3.0487,-3.4451,0.3645,3.1799,-3.4636,0.3000,0,1,3.0110,-3.7441,0.3202,-0.2519,-0.1428,-0.5117,3.0110,-3.7441,0.3202,3.0917,-3.7386,0.3000,1,1
3.2663,-3.6004,0.8315,0.0055,0.0026,3.5819,-3.4488,0.3154,0.3160,0.1508,-0.5161,3.5819,-3.4488,0.3154,3.6513,-3.4620,0.3000,1,1,3.6342,-3.7598,0.3601,0.3675,-0.1604,-0.4714,3.6342,-3.7598,0.3601,3.7431,-3.7370,0.3000,0,1,3.0536,-3.4464,0.3557,-0.2123,0.1546,-0.4758,3.0536,-3.4464,0.3557,3.1837,-3.4634,0.3000,0,1,3.0111,-3.7441,0.3202,-0.2556,-0.1430,-0.5113,3.0111,-3.7441,0.3202,3.0935,-3.7384,0.3000,1,1
3.2702,-3.6003,0.8311,0.0072,0.0023,3.5819,-3.4488,0.3155,0.3120,0.1508,-0.5156,3.5819,-3.4488,0.3155,3.6533,-3.4619,0.3000,1,1,3.6389,-3.7578,0.3476,0.3683,-0.1583,-0.4835,3.6389,-3.7578,0.3476,3.7469,-3.7369,0.3000,0,1,3.0594,-3.4478,0.3468,-0.2104,0.1530,-0.4843,3.0594,-3.4478,0.3468,3.1877,-3.4632,0.3000,0,1,3.0111,-3.7441,0.3202,-0.2594,-0.1432,-0.5109,3.0111,-3.7441,0.3202,3.0953,-3.7382,0.3000,1,1
3.2742,-3.6001,0.8307,0.0093,0.0019,3.5820,-3.4488,0.3155,0.3081,0.1507,-0.5152,3.5820,-3.4488,0.3155,3.6553,-3.4618,0.3000,1,1,3.6439,-3.7557,0.3357,0.3694,-0.1563,-0.4950,3.6439,-3.7557,0.3357,3.7508,-3.7368,0.3000,0,1,3.0649,-3.4497,0.3389,-0.2090,0.1508,-0.4918,3.0649,-3.4497,0.3389,3.1917,-3.4629,0.3000,0,1,3.0112,-3.7441,0.3202,-0.2633,-0.1435,-0.5105,3.0112,-3.7441,0.3202,3.0972,-3.7379,0.3000,1,1
3.2782,-3.5999,0.8305,0.0116,0.0014,3.5821,-3.4489,0.3156,0.3041,0.1506,-0.5149,3.5821,-3.4489,0.3156,3.6574,-3.4618,0.3000,1,1,3.6478,-3.7537,0.3253,0.3694,-0.1543,-0.5052,3.6478,-3.7537,0.3253,3.7548,-3.7368,0.3000,0,1,3.0704,-3.4520,0.3306,-0.2076,0.1482,-0.4999,3.0704,-3.4520,0.3306,3.1958,-3.4626,0.3000,0,1,3.0113,-3.7442,0.3202,-0.2671,-0.1439,-0.5103,3.0113,-3.7442,0.3202,3.0992,-3.7376,0.3000,1,1
3.2825,-3.5997,0.8304,0.0143,0.0008,3.5821,-3.4489,0.3156,0.2997,0.1506,-0.5148,3.5821,-3.4489,0.3156,3.6597,-3.4619,0.3000,1,1,3.6515,-3.7521,0.3173,0.3689,-0.1527,-0.5131,3.6515,-3.7521,0.3173,3.7590,-3.7369,0.3000,0,1,3.0764,-3.4546,0.3232,-0.2060,0.1453,-0.5072,3.0764,-3.4546,0.3232,3.2001,-3.4623,0.3000,0,1,3.0113,-3.7442,0.3202,-0.2713,-0.1443,-0.5102,3.0113,-3.7442,0.3202,3.1014,-3.7373,0.3000,1,1
3.2888,-3.5994,0.8307,0.0175,-0.0001,3.5939,-3.4470,0.3193,0.3051,0.1524,-0.5114,3.5939,-3.4470,0.3193,3.7632,-3.4619,0.3000,0,1,3.6537,-3.7515,0.3143,0.3649,-0.1521,-0.5164,3.6537,-3.7515,0.3143,3.6972,-3.7369,0.3000,1,1,3.0800,-3.4561,0.3201,-0.2088,0.1433,-0.5106,3.0800,-3.4561,0.3201,3.1386,-3.4620,0.3000,1,1,3.0210,-3.7459,0.3235,-0.2678,-0.1465,-0.5072,3.0210,-3.7459,0.3235,3.2046,-3.7370,0.3000,0,1
3.2914,-3.5993,0.8309,0.0182,-0.0005,3.6013,-3.4454,0.3247,0.3098,0.1541,-0.5062,3.6013,-3.4454,0.3247,3.7676,-3.4620,0.3000,0,1,3.6532,-3.7516,0.3141,0.3619,-0.1521,-0.5168,3.6532,-3.7516,0.3141,3.6995,-3.7370,0.3000,1,1,3.0796,-3.4561,0.3204,-0.2119,0.1431,-0.5105,3.0796,-3.4561,0.3204,3.1410,-3.4617,0.3000,1,1,3.0268,-3.7474,0.3293,-0.2645,-0.1482,-0.5016,3.0268,-3.7474,0.3293,3.2089,-3.7367,0.3000,0,1
3.2955,-3.5991,0.8313,0.0184,-0.0012,3.6133,-3.4429,0.3348,0.3176,0.1566,-0.4965,3.6133,-3.4429,0.3348,3.7720,-3.4621,0.3000,0,1,3.6529,-3.7516,0.3139,0.3576,-0.1521,-0.5174,3.6529,-3.7516,0.3139,3.7017,-3.7371,0.3000,1,1,3.0793,-3.4561,0.3205,-0.2164,0.1427,-0.5108,3.0793,-3.4561,0.3205,3.1434,-3.4614,0.3000,1,1,3.0370,-3.7499,0.3388,-0.2583,-0.1511,-0.4925,3.0370,-3.7499,0.3388,3.2131,-3.7364,0.3000,0,1
3.2996,-3.5990,0.8318,0.0178,-0.0018,3.6253,-3.4405,0.3471,0.3254,0.1591,-0.4847,3.6253,-3.4405,0.3471,3.7763,-3.4622,0.3000,0,1,3.6526,-3.7516,0.3138,0.3533,-0.1520,-0.5180,3.6526,-3.7516,0.3138,3.7038,-3.7372,0.3000,1,1,3.0791,-3.4561,0.3205,-0.2208,0.1425,-0.5113,3.0791,-3.4561,0.3205,3.1457,-3.4612,0.3000,1,1,3.0479,-3.7525,0.3496,-0.2514,-0.1540,-0.4822,3.0479,-3.7525,0.3496,3.2172,-3.7362,0.3000,0,1
3.3037,-3.5989,0.8323,0.0167,-0.0024,3.6364,-3.4384,0.3602,0.3323,0.1613,-0.4721,3.6364,-3.4384,0.3602,3.7804,-3.4623,0.3000,0,1,3.6525,-3.7516,0.3136,0.3492,-0.1519,-0.5187,3.6525,-3.7516,0.3136,3.7058,-3.7373,0.3000,1,1,3.0789,-3.4561,0.3206,-0.2251,0.1423,-0.5117,3.0789,-3.4561,0.3206,3.1478,-3.4610,0.3000,1,1,3.0586,-3.7547,0.3619,-0.2447,-0.1564,-0.4704,3.0586,-3.7547,0.3619,3.2212,-3.7360,0.3000,0,1
3.3077,-3.5989,0.8328,0.0153,-0.0029,3.6464,-3.4369,0.3729,0.3382,0.1630,-0.4599,3.6464,-3.4369,0.3729,3.7845,-3.4624,0.3000,0,1,3.6524,-3.7516,0.3135,0.3451,-0.1517,-0.5193,3.6524,-3.7516,0.3135,3.7077,-3.7374,0.3000,1,1,3.0788,-3.4561,0.3206,-0.2293,0.1421,-0.5122,3.0788,-3.4561,0.3206,3.1499,-3.4608,0.3000,1,1,3.0686,-3.7566,0.3740,-0.2386,-0.1584,-0.4588,3.0686,-3.7566,0.3740,3.2251,-3.7358,0.3000,0,1
3.3117,-3.5988,0.8332,0.0140,-0.0033,3.6555,-3.4358,0.3840,0.3433,0.1641,-0.4492,3.6555,-3.4358,0.3840,3.7885,-3.4626,0.3000,0,1,3.6524,-3.7516,0.3135,0.3412,-0.1517,-0.5197,3.6524,-3.7516,0.3135,3.7096,-3.7376,0.3000,1,1,3.0788,-3.4561,0.3206,-0.2334,0.1419,-0.5126,3.0788,-3.4561,0.3206,3.1519,-3.4607,0.3000,1,1,3.0779,-3.7579,0.3849,-0.2333,-0.1599,-0.4483,3.0779,-3.7579,0.3849,3.2290,-3.7357,0.3000,0,1
3.3155,-3.5988,0.8335,0.0127,-0.0036,3.6639,-3.4352,0.3922,0.3478,0.1649,-0.4413,3.6639,-3.4352,0.3922,3.7924,-3.4627,0.3000,0,1,3.6524,-3.7516,0.3135,0.3374,-0.1516,-0.5200,3.6524,-3.7516,0.3135,3.7114,-3.7377,0.3000,1,1,3.0788,-3.4561,0.3205,-0.2372,0.1418,-0.5130,3.0788,-3.4561,0.3205,3.1538,-3.4606,0.3000,1,1,3.0862,-3.7587,0.3931,-0.2287,-0.1607,-0.4404,3.0862,-3.7587,0.3931,3.2328,-3.7356,0.3000,0,1
3.3194,-3.5988,0.8337,0.0117,-0.0039,3.6720,-3.4351,0.3960,0.3520,0.1651,-0.4377,3.6720,-3.4351,0.3960,3.7963,-3.4628,0.3000,0,1,3.6524,-3.7516,0.3134,0.3336,-0.1515,-0.5203,3.6524,-3.7516,0.3134,3.7132,-3.7378,0.3000,1,1,3.0788,-3.4561,0.3205,-0.2412,0.1418,-0.5132,3.0788,-3.4561,0.3205,3.1557,-3.4606,0.3000,1,1,3.0937,-3.7589,0.3970,-0.2251,-0.1610,-0.4367,3.0937,-3.7589,0.3970,3.2366,-3.7356,0.3000,0,1
3.3231,-3.5989,0.8336,0.0109,-0.0040,3.6802,-3.4354,0.3949,0.3564,0.1649,-0.4387,3.6802,-3.4354,0.3949,3.8001,-3.4629,0.3000,0,1,3.6524,-3.7516,0.3134,0.3299,-0.1514,-0.5202,3.6524,-3.7516,0.3134,3.7150,-3.7379,0.3000,1,1,3.0788,-3.4561,0.3205,-0.2449,0.1418,-0.5131,3.0788,-3.4561,0.3205,3.1575,-3.4607,0.3000,1,1,3.1008,-3.7587,0.3958,-0.2217,-0.1607,-0.4378,3.1008,-3.7587,0.3958,3.2404,-3.7357,0.3000,0,1
3.3269,-3.5990,0.8334,0.0106,-0.0039,3.6882,-3.4359,0.3893,0.3607,0.1645,-0.4441,3.6882,-3.4359,0.3893,3.8038,-3.4630,0.3000,0,1,3.6524,-3.7516,0.3134,0.3261,-0.1513,-0.5200,3.6524,-3.7516,0.3134,3.7168,-3.7380,0.3000,1,1,3.0788,-3.4561,0.3205,-0.2487,0.1419,-0.5129,3.0788,-3.4561,0.3205,3.1592,-3.4608,0.3000,1,1,3.1077,-3.7583,0.3902,-0.2186,-0.1602,-0.4432,3.1077,-3.7583,0.3902,3.2442,-3.7358,0.3000,0,1
3.3307,-3.5991,0.8331,0.0108,-0.0038,3.6956,-3.4370,0.3803,0.3643,0.1635,-0.4528,3.6956,-3.4370,0.3803,3.8076,-3.4630,0.3000,0,1,3.6524,-3.7516,0.3135,0.3223,-0.1513,-0.5196,3.6524,-3.7516,0.3135,3.7185,-3.7380,0.3000,1,1,3.0789,-3.4561,0.3205,-0.2523,0.1420,-0.5126,3.0789,-3.4561,0.3205,3.1610,-3.4609,0.3000,1,1,3.1142,-3.7575,0.3811,-0.2159,-0.1592,-0.4520,3.1142,-3.7575,0.3811,3.2479,-3.7359,0.3000,0,1
3.3345,-3.5992,0.8326,0.0114,-0.0036,3.7023,-3.4384,0.3689,0.3672,0.1621,-0.4637,3.7023,-3.4384,0.3689,3.8114,-3.4631,0.3000,0,1,3.6525,-3.7515,0.3135,0.3185,-0.1512,-0.5191,3.6525,-3.7515,0.3135,3.7204,-3.7381,0.3000,1,1,3.0789,-3.4561,0.3205,-0.2561,0.1422,-0.5121,3.0789,-3.4561,0.3205,3.1628,-3.4611,0.3000,1,1,3.1212,-3.7562,0.3702,-0.2127,-0.1578,-0.4624,3.1212,-3.7562,0.3702,3.2518,-3.7361,0.3000,0,1
3.3383,-3.5994,0.8322,0.0124,-0.0032,3.7082,-3.4401,0.3564,0.3694,0.1605,-0.4758,3.7082,-3.4401,0.3564,3.8151,-3.4631,0.3000,0,1,3.6525,-3.7515,0.3135,0.3147,-0.1511,-0.5187,3.6525,-3.7515,0.3135,3.7223,-3.7381,0.3000,1,1,3.0789,-3.4561,0.3205,-0.2599,0.1425,-0.5117,3.0789,-3.4561,0.3205,3.1646,-3.4613,0.3000,1,1,3.1263,-3.7545,0.3587,-0.2115,-0.1558,-0.4735,3.1263,-3.7545,0.3587,3.2557,-3.7363,0.3000,0,1
