t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
0.2140,3.953,1.0,-2.387,3.947,3.785,-0.7,0.582,3.791,24.516,2.0,6.043,24.516,97.062,-4.4,-0.061,97.062,-2.781,-1.0,1.502,-2.781,-5.574,1.5,-0.863,-5.574,-40.656,0.9,-5.984,-40.688,-99.875,1.8,0.131,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2160,3.957,2.5,-2.090,3.953,3.795,4.0,0.702,3.785,24.516,-2.4,5.938,24.516,97.062,4.2,-0.142,97.062,-2.773,2.1,1.594,-2.781,-5.570,2.0,-0.807,-5.574,-40.656,2.4,-5.957,-40.656,-99.875,-1.6,0.145,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2180,3.957,2.1,-2.271,3.957,3.787,0.7,0.616,3.795,24.516,-1.8,6.023,24.516,97.062,-2.4,-0.172,97.062,-2.781,-1.4,1.457,-2.773,-5.578,-2.2,-0.812,-5.570,-40.656,0.2,-5.977,-40.656,-99.875,1.7,0.149,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2200,3.953,0.4,-2.346,3.957,3.787,1.4,0.630,3.787,24.531,3.9,6.027,24.516,97.062,0.1,-0.080,97.062,-2.768,5.4,1.733,-2.781,-5.574,-0.4,-0.733,-5.578,-40.688,-0.5,-6.023,-40.656,-99.875,1.8,0.126,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2220,3.957,1.5,-2.451,3.953,3.795,4.5,0.727,3.787,24.516,-0.5,6.039,24.531,97.062,1.1,-0.154,97.062,-2.773,2.0,1.461,-2.768,-5.566,1.7,-0.792,-5.574,-40.688,-2.0,-6.133,-40.688,-99.875,0.0,0.141,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2240,3.951,-2.2,-2.420,3.957,3.779,-2.9,0.597,3.795,24.516,0.8,5.891,24.516,97.062,2.8,-0.117,97.062,-2.771,2.6,1.439,-2.773,-5.562,2.4,-0.760,-5.566,-40.688,-0.2,-5.906,-40.688,-99.875,-0.7,0.091,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2260,3.951,-2.0,-2.297,3.951,3.785,0.8,0.691,3.779,24.516,-0.5,6.098,24.516,97.062,-3.0,-0.111,97.062,-2.777,0.4,1.610,-2.771,-5.566,-0.2,-0.818,-5.562,-40.688,0.6,-5.945,-40.688,-99.875,-4.6,0.113,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2282,3.963,4.3,-2.215,3.951,3.781,-0.2,0.595,3.785,24.516,2.9,6.094,24.516,97.062,-0.5,-0.127,97.062,-2.783,-2.7,1.529,-2.777,-5.566,-0.2,-0.759,-5.566,-40.656,1.2,-6.031,-40.688,-99.875,-2.7,0.101,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2303,3.947,-3.2,-2.227,3.963,3.779,-1.6,0.665,3.781,24.516,-0.0,5.930,24.516,97.062,1.8,-0.111,97.062,-2.783,-2.8,1.560,-2.783,-5.562,2.9,-0.789,-5.566,-40.656,3.8,-5.883,-40.656,-99.875,-2.9,0.161,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2324,3.963,5.1,-2.105,3.947,3.781,0.4,0.597,3.779,24.516,-0.3,5.914,24.516,97.062,-3.0,-0.146,97.062,-2.781,-0.4,1.600,-2.783,-5.562,1.8,-0.858,-5.562,-40.656,1.4,-6.062,-40.656,-99.875,-1.4,0.152,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2345,3.961,3.2,-2.311,3.963,3.785,1.9,0.680,3.781,24.516,-3.2,5.918,24.516,97.062,0.4,-0.149,97.062,-2.773,2.0,1.511,-2.781,-5.562,-0.8,-0.793,-5.562,-40.656,2.0,-6.008,-40.656,-99.875,1.2,0.098,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2360,3.953,-0.8,-2.379,3.961,3.779,-1.5,0.592,3.785,24.516,0.8,5.945,24.516,97.062,-4.1,-0.141,97.062,-2.773,1.8,1.588,-2.773,-5.555,3.1,-0.803,-5.562,-40.688,-1.7,-5.895,-40.656,-99.875,-0.4,0.101,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2380,3.961,2.6,-2.238,3.953,3.775,-2.5,0.586,3.779,24.516,0.9,6.062,24.516,97.062,2.5,-0.129,97.062,-2.773,1.4,1.516,-2.773,-5.559,1.4,-0.791,-5.555,-40.656,3.8,-5.961,-40.688,-99.875,-0.6,0.130,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2400,3.961,2.1,-2.434,3.961,3.775,-2.0,0.564,3.775,24.516,2.5,6.027,24.516,97.062,-3.5,-0.109,97.062,-2.781,-1.7,1.407,-2.773,-5.562,-1.9,-0.745,-5.559,-40.656,1.5,-5.996,-40.656,-99.875,-1.8,0.106,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2420,3.951,-1.6,-2.254,3.961,3.787,3.8,0.624,3.775,24.516,-2.7,5.977,24.516,97.062,-0.3,-0.125,97.062,-2.787,-3.5,1.677,-2.781,-5.562,-1.2,-0.804,-5.562,-40.656,3.7,-5.996,-40.656,-99.812,3.1,0.147,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2440,3.953,0.3,-2.268,3.951,3.785,3.1,0.645,3.787,24.516,-2.5,5.918,24.516,97.062,-1.3,-0.127,97.062,-2.771,3.9,1.599,-2.787,-5.559,0.4,-0.756,-5.562,-40.688,-1.3,-5.945,-40.656,-99.875,0.3,0.150,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2460,3.953,-0.3,-2.346,3.953,3.779,1.2,0.768,3.785,24.516,-1.2,6.125,24.516,97.062,-0.4,-0.212,97.062,-2.773,1.9,1.646,-2.771,-5.559,-0.4,-0.810,-5.559,-40.688,2.5,-6.000,-40.688,-99.875,1.7,0.124,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2480,3.947,-3.2,-2.438,3.953,3.785,2.9,0.615,3.779,24.516,-0.6,6.125,24.516,97.062,1.9,-0.105,97.062,-2.773,1.1,1.484,-2.773,-5.559,-1.7,-0.895,-5.559,-40.656,2.9,-6.000,-40.688,-99.875,-2.4,0.181,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2500,3.951,-2.0,-2.369,3.947,3.771,-2.2,0.701,3.785,24.516,0.1,6.188,24.516,97.062,0.7,-0.141,97.062,-2.773,2.0,1.641,-2.773,-5.547,2.8,-0.814,-5.559,-40.688,1.7,-6.098,-40.656,-99.812,4.5,0.132,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2520,3.951,-1.7,-2.301,3.951,3.771,-1.4,0.609,3.771,24.516,1.4,5.992,24.516,97.062,-0.4,-0.146,97.062,-2.793,-6.4,1.482,-2.773,-5.555,-0.7,-0.785,-5.547,-40.688,-2.3,-6.164,-40.688,-99.875,0.8,0.086,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2540,3.957,1.5,-2.355,3.951,3.771,-1.0,0.570,3.771,24.531,2.5,5.906,24.516,97.062,-0.2,-0.124,97.062,-2.777,0.4,1.430,-2.793,-5.555,-0.4,-0.707,-5.555,-40.656,2.0,-6.082,-40.688,-99.875,-2.3,0.147,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2561,3.951,-1.4,-2.424,3.957,3.775,1.0,0.682,3.771,24.516,0.7,6.207,24.531,97.062,0.3,-0.140,97.062,-2.777,1.1,1.726,-2.777,-5.555,-0.4,-0.790,-5.555,-40.688,-0.3,-6.035,-40.656,-99.875,-0.2,0.095,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2580,3.957,0.8,-2.391,3.951,3.771,-0.4,0.632,3.775,24.516,0.7,6.141,24.516,97.062,1.1,-0.133,97.062,-2.768,3.6,1.348,-2.777,-5.547,3.0,-0.854,-5.555,-40.688,0.6,-6.141,-40.688,-99.812,1.6,0.171,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2602,3.947,-2.2,-2.139,3.957,3.779,2.1,0.607,3.771,24.516,-2.1,6.066,24.516,97.062,-0.7,-0.158,97.062,-2.777,0.2,1.569,-2.768,-5.547,1.9,-0.733,-5.547,-40.688,-4.6,-6.043,-40.688,-99.875,-1.9,0.089,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2626,3.951,-0.5,-2.172,3.947,3.770,-1.7,0.677,3.779,24.516,0.2,5.953,24.516,97.062,-0.1,-0.161,97.062,-2.781,-0.8,1.667,-2.777,-5.555,-1.6,-0.809,-5.547,-40.688,-0.1,-6.137,-40.688,-99.812,1.4,0.166,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2640,3.957,2.6,-2.266,3.951,3.771,0.3,0.667,3.770,24.516,-1.0,6.113,24.516,97.062,-1.3,-0.178,97.062,-2.771,4.0,1.525,-2.781,-5.547,1.8,-0.756,-5.555,-40.688,-0.1,-5.902,-40.688,-99.812,0.8,0.128,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2660,3.961,2.7,-2.314,3.957,3.766,-2.7,0.530,3.771,24.516,0.6,6.133,24.516,97.062,1.5,-0.188,97.062,-2.777,0.4,1.483,-2.771,-5.555,-1.1,-0.786,-5.547,-40.688,1.6,-5.996,-40.688,-99.812,3.8,0.193,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2680,3.951,-1.8,-2.383,3.961,3.770,-0.4,0.776,3.766,24.516,-0.9,6.004,24.516,97.062,1.1,-0.130,97.062,-2.773,1.8,1.589,-2.777,-5.547,3.0,-0.877,-5.555,-40.688,-1.4,-6.031,-40.688,-99.875,-2.1,0.145,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2700,3.951,-1.8,-2.408,3.951,3.766,-0.9,0.746,3.770,24.516,-0.4,5.969,24.516,97.062,-0.5,-0.154,97.062,-2.773,1.4,1.471,-2.773,-5.551,-0.3,-0.817,-5.547,-40.688,1.0,-6.020,-40.688,-99.812,1.1,0.161,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2720,3.953,-0.0,-2.465,3.951,3.770,0.7,0.676,3.766,24.516,-0.2,6.066,24.516,97.000,-3.2,-0.181,97.062,-2.777,0.6,1.656,-2.773,-5.547,1.1,-0.820,-5.551,-40.656,2.5,-6.059,-40.688,-99.812,1.0,0.207,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2740,3.957,2.6,-2.182,3.953,3.762,-2.9,0.568,3.770,24.516,-3.2,6.055,24.516,97.062,2.1,-0.141,97.000,-2.783,-2.0,1.571,-2.777,-5.551,-0.5,-0.846,-5.547,-40.688,1.5,-6.016,-40.656,-99.875,-1.7,0.165,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2760,3.951,-1.5,-2.498,3.957,3.762,-2.9,0.528,3.762,24.516,-1.6,6.102,24.516,97.000,-2.2,-0.138,97.062,-2.783,-2.2,1.594,-2.783,-5.555,-2.6,-0.906,-5.551,-40.688,-1.0,-6.078,-40.688,-99.875,-4.8,0.122,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2780,3.953,-0.4,-2.527,3.951,3.770,0.4,0.657,3.762,24.516,-0.3,6.059,24.516,97.062,3.9,-0.167,97.000,-2.773,1.1,1.388,-2.783,-5.547,1.6,-0.772,-5.555,-40.688,-1.3,-6.016,-40.688,-99.875,-4.9,0.147,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2800,3.953,-0.3,-2.318,3.953,3.770,0.9,0.702,3.770,24.516,1.2,6.043,24.516,97.062,-1.0,-0.172,97.062,-2.781,-1.0,1.666,-2.773,-5.547,1.2,-0.814,-5.547,-40.688,0.7,-6.004,-40.688,-99.875,-1.5,0.186,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2823,3.951,-2.2,-2.469,3.953,3.766,-0.0,0.644,3.770,24.531,1.4,6.109,24.516,97.062,0.1,-0.178,97.062,-2.773,2.2,1.659,-2.781,-5.547,1.5,-0.835,-5.547,-40.688,-2.3,-6.082,-40.688,-99.812,-1.2,0.178,-99.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2844,3.951,-2.0,-2.252,3.951,3.762,-1.3,0.649,3.766,24.516,-0.3,6.195,24.531,97.000,-2.7,-0.240,97.062,-2.773,2.1,1.563,-2.773,-5.551,0.2,-0.693,-5.547,-40.656,4.7,-6.023,-40.688,-99.812,0.2,0.194,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2864,3.951,-1.5,-2.348,3.951,3.770,1.8,0.660,3.762,24.516,-0.8,6.133,24.516,97.000,-2.0,-0.184,97.000,-2.777,0.2,1.489,-2.773,-5.551,-0.7,-0.832,-5.551,-40.688,-0.1,-6.156,-40.656,-99.812,2.0,0.220,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2884,3.953,0.2,-2.348,3.951,3.766,0.2,0.625,3.770,24.516,0.6,6.090,24.516,97.000,-0.1,-0.150,97.000,-2.781,-1.5,1.559,-2.777,-5.551,-0.5,-0.849,-5.551,-40.688,0.7,-6.191,-40.688,-99.812,-1.5,0.181,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2900,3.961,3.1,-2.354,3.953,3.770,1.6,0.618,3.766,24.531,2.2,6.023,24.516,97.000,-2.8,-0.178,97.000,-2.783,-3.0,1.434,-2.781,-5.547,1.6,-0.791,-5.551,-40.688,-2.0,-5.965,-40.688,-99.812,1.5,0.197,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2920,3.951,-1.7,-2.346,3.961,3.760,-2.7,0.685,3.770,24.516,0.7,6.098,24.531,97.000,-2.4,-0.190,97.000,-2.783,-1.7,1.646,-2.783,-5.559,-3.7,-0.843,-5.547,-40.688,-1.7,-6.020,-40.688,-99.812,-0.1,0.222,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2940,3.951,-1.6,-2.406,3.951,3.770,1.6,0.649,3.760,24.516,-1.1,6.156,24.516,97.000,-0.7,-0.178,97.000,-2.768,5.4,1.538,-2.783,-5.551,-0.3,-0.740,-5.559,-40.656,4.4,-6.125,-40.688,-99.812,-2.1,0.189,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2960,3.947,-2.9,-2.354,3.951,3.754,-6.0,0.603,3.770,24.531,1.5,5.965,24.516,97.000,1.1,-0.190,97.000,-2.781,-1.0,1.460,-2.768,-5.551,0.1,-0.803,-5.551,-40.656,2.0,-6.168,-40.656,-99.812,2.7,0.227,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2980,3.945,-4.7,-2.525,3.947,3.766,0.4,0.673,3.754,24.516,-2.7,6.180,24.531,97.000,0.5,-0.175,97.000,-2.773,1.8,1.499,-2.781,-5.547,1.4,-0.814,-5.551,-40.656,3.4,-5.988,-40.656,-99.812,2.2,0.225,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3000,3.951,-0.8,-2.393,3.945,3.760,-2.5,0.720,3.766,24.516,0.2,6.094,24.516,97.000,-2.5,-0.262,97.000,-2.777,-0.3,1.516,-2.773,-5.547,1.5,-0.795,-5.547,-40.688,0.1,-6.090,-40.656,-99.812,1.7,0.215,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3020,3.953,0.8,-2.361,3.951,3.770,2.6,0.734,3.760,24.531,1.8,6.172,24.516,97.000,-1.9,-0.203,97.000,-2.773,1.0,1.483,-2.777,-5.547,0.9,-0.826,-5.547,-40.688,1.5,-5.965,-40.688,-99.812,1.3,0.171,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3040,3.947,-2.1,-2.324,3.953,3.762,-1.2,0.625,3.770,24.516,-2.7,6.180,24.531,97.000,1.4,-0.225,97.000,-2.773,1.2,1.587,-2.773,-5.543,4.0,-0.770,-5.547,-40.688,1.2,-5.973,-40.688,-99.812,0.5,0.139,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3060,3.951,-1.3,-2.574,3.947,3.762,-1.5,0.649,3.762,24.531,1.5,6.055,24.516,97.000,-2.0,-0.144,97.000,-2.773,1.3,1.610,-2.773,-5.547,1.0,-0.797,-5.543,-40.656,2.6,-6.098,-40.688,-99.812,-1.6,0.168,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3081,3.947,-2.7,-2.342,3.951,3.760,-2.5,0.586,3.762,24.516,-0.2,6.141,24.531,97.000,-1.8,-0.184,97.000,-2.773,1.3,1.581,-2.773,-5.555,-2.0,-0.796,-5.547,-40.688,0.4,-6.195,-40.656,-99.812,-0.0,0.237,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3103,3.953,0.8,-2.230,3.947,3.766,0.6,0.672,3.760,24.516,0.1,6.145,24.516,97.000,3.0,-0.233,97.000,-2.777,-0.3,1.498,-2.773,-5.547,0.6,-0.872,-5.555,-40.656,3.0,-6.062,-40.688,-99.812,1.1,0.202,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3130,3.953,-0.2,-2.439,3.953,3.766,0.7,0.744,3.766,24.516,-1.5,6.141,24.516,97.000,-1.9,-0.192,97.000,-2.777,-0.6,1.404,-2.777,-5.547,0.9,-0.860,-5.547,-40.688,-2.3,-6.113,-40.656,-99.812,-3.0,0.151,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3146,3.957,1.5,-2.338,3.953,3.770,1.8,0.624,3.766,24.516,-1.8,6.059,24.516,97.000,0.4,-0.159,97.000,-2.773,1.1,1.531,-2.777,-5.551,-1.1,-0.924,-5.547,-40.688,-4.3,-6.090,-40.688,-99.812,-1.7,0.221,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3160,3.953,0.5,-2.289,3.957,3.762,-1.8,0.635,3.770,24.531,1.0,6.176,24.516,97.000,1.0,-0.233,97.000,-2.773,1.4,1.555,-2.773,-5.547,0.3,-0.794,-5.551,-40.688,-4.3,-6.191,-40.688,-99.812,0.2,0.197,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3180,3.951,-0.8,-2.396,3.953,3.779,5.4,0.636,3.762,24.516,-1.9,6.129,24.531,97.000,-2.3,-0.186,97.000,-2.773,1.7,1.552,-2.773,-5.547,0.7,-0.791,-5.547,-40.656,5.3,-6.219,-40.688,-99.812,3.4,0.149,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3200,3.953,0.9,-2.439,3.951,3.775,4.0,0.639,3.779,24.531,2.3,6.062,24.516,97.000,-0.2,-0.145,97.000,-2.773,1.7,1.562,-2.773,-5.547,0.2,-0.796,-5.547,-40.688,1.9,-6.004,-40.656,-99.812,1.3,0.226,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3220,3.961,3.6,-2.494,3.953,3.762,-1.9,0.689,3.775,24.531,0.9,6.176,24.531,97.000,-0.4,-0.164,97.000,-2.777,0.4,1.483,-2.773,-5.543,2.8,-0.809,-5.547,-40.688,-3.4,-6.180,-40.688,-99.812,1.2,0.249,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3240,3.961,3.1,-2.404,3.961,3.766,-0.8,0.588,3.762,24.531,0.2,6.039,24.531,97.000,0.4,-0.131,97.000,-2.777,0.1,1.710,-2.777,-5.547,-0.1,-0.788,-5.543,-40.688,-4.6,-6.230,-40.688,-99.812,-0.7,0.167,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3260,3.951,-0.9,-2.322,3.961,3.762,-1.9,0.674,3.766,24.516,-2.1,6.184,24.531,97.000,-0.7,-0.197,97.000,-2.771,3.1,1.739,-2.777,-5.543,3.1,-0.862,-5.547,-40.688,0.1,-6.121,-40.688,-99.812,-0.7,0.234,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3280,3.957,2.0,-2.344,3.951,3.775,4.3,0.712,3.762,24.531,2.0,6.242,24.516,97.000,-2.6,-0.259,97.000,-2.781,-1.4,1.657,-2.771,-5.551,-1.1,-0.832,-5.543,-40.688,0.8,-6.242,-40.688,-99.812,-2.1,0.192,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3300,3.951,-1.8,-2.564,3.957,3.760,-2.8,0.735,3.775,24.516,-0.8,6.211,24.531,97.000,-2.0,-0.223,97.000,-2.777,-0.3,1.482,-2.781,-5.547,0.6,-0.826,-5.551,-40.688,-1.2,-6.152,-40.688,-99.812,3.9,0.249,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3320,3.947,-2.3,-2.213,3.951,3.766,-0.4,0.544,3.760,24.516,-2.1,6.195,24.516,97.000,2.1,-0.203,97.000,-2.781,-1.6,1.572,-2.777,-5.547,0.7,-0.827,-5.547,-40.688,0.2,-6.152,-40.688,-99.812,0.4,0.198,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3342,3.961,4.1,-2.289,3.947,3.771,1.9,0.662,3.766,24.516,-1.2,6.059,24.516,97.000,1.6,-0.202,97.000,-2.768,4.5,1.480,-2.781,-5.547,1.8,-0.819,-5.547,-40.688,-1.0,-6.113,-40.688,-99.812,4.8,0.249,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3363,3.938,-6.6,-2.340,3.961,3.770,0.4,0.606,3.771,24.531,2.0,6.336,24.516,97.000,0.6,-0.269,97.000,-2.787,-4.8,1.568,-2.768,-5.547,1.3,-0.782,-5.547,-40.688,0.9,-6.281,-40.688,-99.812,-0.6,0.244,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3384,3.951,-1.0,-2.348,3.938,3.771,2.1,0.727,3.770,24.516,-1.4,6.203,24.531,97.000,-1.3,-0.234,97.000,-2.773,1.7,1.617,-2.787,-5.555,-3.1,-0.865,-5.547,-40.688,-0.2,-6.285,-40.688,-99.812,2.1,0.238,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3405,3.947,-2.8,-2.479,3.951,3.771,2.6,0.688,3.771,24.531,2.2,6.098,24.516,97.000,-0.5,-0.212,97.000,-2.768,4.0,1.530,-2.773,-5.547,0.6,-0.801,-5.555,-40.688,-0.2,-6.246,-40.688,-99.812,3.9,0.259,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3421,3.945,-3.5,-2.189,3.947,3.770,1.2,0.678,3.771,24.516,-2.4,6.141,24.531,97.000,-2.7,-0.177,97.000,-2.781,-1.6,1.695,-2.768,-5.547,0.1,-0.898,-5.547,-40.688,-1.3,-6.145,-40.688,-99.812,2.3,0.251,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3440,3.947,-2.6,-2.443,3.945,3.766,-0.2,0.675,3.770,24.516,-4.0,6.164,24.516,97.000,0.9,-0.177,97.000,-2.771,3.1,1.708,-2.781,-5.555,-3.0,-0.874,-5.547,-40.688,0.8,-6.160,-40.688,-99.812,3.3,0.261,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3460,3.957,1.7,-2.459,3.947,3.766,-0.4,0.674,3.766,24.531,1.1,6.195,24.516,97.000,-2.5,-0.210,97.000,-2.773,1.5,1.609,-2.771,-5.547,-0.2,-0.881,-5.555,-40.688,0.8,-6.094,-40.688,-99.812,-0.2,0.207,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3480,3.951,-0.6,-2.322,3.957,3.762,-1.8,0.768,3.766,24.516,-3.1,6.258,24.531,97.000,-2.6,-0.197,97.000,-2.783,-2.8,1.561,-2.773,-5.547,1.3,-0.884,-5.547,-40.688,-1.6,-6.223,-40.688,-99.812,-2.1,0.254,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3500,3.953,0.9,-2.268,3.951,3.766,-0.2,0.718,3.762,24.516,-2.0,6.047,24.516,97.000,-3.5,-0.228,97.000,-2.777,0.5,1.590,-2.783,-5.555,-3.8,-0.894,-5.547,-40.688,-3.0,-6.234,-40.688,-99.812,1.4,0.315,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3520,3.947,-1.8,-2.549,3.953,3.762,-0.6,0.761,3.766,24.531,1.2,6.188,24.516,97.000,-2.2,-0.214,97.000,-2.783,-2.8,1.476,-2.777,-5.547,0.9,-0.896,-5.555,-40.688,-1.6,-6.379,-40.688,-99.812,1.7,0.278,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3540,3.951,-0.6,-2.449,3.947,3.770,1.5,0.592,3.762,24.531,-0.9,6.176,24.531,96.938,-2.3,-0.229,97.000,-2.781,-1.7,1.463,-2.783,-5.547,0.9,-0.906,-5.547,-40.688,2.6,-6.207,-40.688,-99.812,1.0,0.260,-99.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
